Date,ABEV3.SA,BTOW3.SA,B3SA3.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,CCRO3.SA,CMIG4.SA,CIEL3.SA,CPLE6.SA,CSAN3.SA,CVCB3.SA,CYRE3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,EGIE3.SA,EQTL3.SA,YDUQ3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,HYPE3.SA,IGTA3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,RENT3.SA,LAME4.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,PETR3.SA,PETR4.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SMLS3.SA,SUZB3.SA,TAEE11.SA,VIVT4.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VVAR3.SA,WEGE3.SA
12-03-18,22.69975471,23.77140045,24.80472565,22.90617943,10.91117668,26.27688026,26.8763752,29.08413887,38.1647644,41.84361267,26.92000008,10.97396946,6.946111202,19.25816536,24.57647705,41.71078491,56.09290695,12.98518753,8.291613579,21.70951653,24.18155861,21.83013535,11.88685703,25.51263237,13.74661636,28.79344559,26.40206718,15.69867039,7.276725292,21.60000038,34.25423431,38.0190506,11.15772152,32.14649963,9.895617485,16.790802,27.53209877,16.60279846,31.0634613,2.696094513,6.070000172,11.59909534,22.23771858,22.41163063,20.71559906,23.93586922,15.13185406,13.56000042,34.70792007,33.46404648,7.485127926,44.87069702,21.53090286,16.62825584,40.62579346,34.93260956,11.00895596,38.59184647,7.698611259,16.97252083
13-03-18,22.68082428,23.56380081,24.74954414,22.60263252,10.85578918,25.90296364,26.48825645,28.98419762,37.68259048,41.60053635,26.96999931,11.18466949,6.732391834,19.63742638,24.71362495,40.33221817,56.19113922,12.87627888,8.282338142,21.36052895,23.70909691,21.58172607,11.75876522,24.94885254,13.48495674,29.77391624,25.80222893,15.59337711,7.238727093,21.62000084,34.39198685,37.81944656,11.08528328,31.88469696,10.10947037,17.18907738,26.69782829,16.68104172,30.6743927,2.666096926,6.099999905,11.92251301,22.15107727,22.19595337,20.51150322,24.07048988,15.31652641,13.44999981,35.15700531,32.99689484,7.360651493,45.35663986,22.15414047,16.47701836,39.91389084,34.67589569,10.90225983,38.29190826,7.758522511,16.82423592
14-03-18,22.97427368,23.72190094,24.31727409,22.39248085,10.90194511,25.7575531,26.3452549,28.98419762,37.35721207,40.98417282,26.40999985,11.10565758,6.576201916,19.34244156,24.32047272,40.30427933,56.01431656,12.77574921,8.208141327,19.89457893,21.9652729,20.98554802,11.61359501,24.8192482,13.27259541,30.31362534,25.06397057,15.36363697,7.257726192,20.90999985,34.59401703,37.87647629,10.97255516,31.17222214,9.84701252,17.19812775,26.28989983,16.79845619,30.58782578,2.612214565,6.010000229,12.23857594,21.98097229,22.13969231,20.76198387,23.29865646,15.19918442,13.57999992,34.94621277,33.39217377,7.310861588,45.74160767,23.37139893,16.39741707,39.89015579,34.64261246,10.99925613,38.71908569,7.508892059,17.08371162
15-03-18,22.60509491,25.10569954,23.91259766,21.7464695,10.66193676,25.17599297,25.96397018,29.05688286,37.27806854,41.02757645,25.27000046,10.64914036,6.740608215,18.7937851,24.49419022,39.82922745,55.89643097,12.69197369,8.124668121,19.80737495,21.86219025,20.68745613,11.68190956,24.61836624,13.11142826,30.04377365,25.17470932,14.87544727,7.058234215,21.10000038,33.9419899,37.61035156,10.92429447,31.31836319,9.526232719,16.89942169,26.03964806,16.8376255,30.65707588,2.650077581,5.650000095,12.05487156,21.59272575,21.68020821,19.76934433,22.35629845,14.98565292,13.35000038,34.74457932,33.32928467,7.078507423,46.069767,22.7871151,16.39741707,39.07543182,34.15769958,10.80526543,38.53731155,7.87834549,17.12070465
16-03-18,22.34951019,25.89640045,23.68266869,21.90991974,10.36653996,25.29361916,26.03201294,29.28403282,37.28685379,42.1040535,25,10.71059513,6.814586639,19.00813103,25.1890583,40.71412277,57.01632309,12.62495327,8.013372421,19.46703148,21.81924057,20.6675663,11.52820015,24.87757301,13.06023312,32.74231339,25.359272,14.78929615,7.020235062,21.56999969,34.52973938,37.25867081,10.81962585,31.19049072,9.351260185,16.95373154,25.67814255,17.33653069,30.4841423,2.699579716,5.650000095,12.16507626,21.27186775,21.91463661,19.88066483,19.74462509,14.71248436,13.42000008,35.16616821,33.82339478,7.061910152,46.56202698,27.75353813,16.55661583,39.05960846,33.75361252,10.81496429,38.44642258,7.958227158,17.19490051
19-03-18,22.51990128,26.54879951,23.50792503,21.83208466,10.29269218,25.15514946,25.76650429,28.2573204,36.40746307,41.26197433,25,10.65791988,6.987216949,19.33393669,25.04277229,39.6615715,55.40525436,12.52442169,8.004096031,19.40601349,21.57871246,20.47859192,11.51966095,25.01365852,13.00714397,32.37351608,25.35004616,14.38725758,6.811243534,20.92000008,33.93281555,36.86897659,10.70689774,30.52058411,9.497070313,17.03519821,25.48347282,17.50293159,29.83546257,2.641336203,5.579999924,11.89316368,21.4996357,21.18320847,19.4168148,20.46261024,14.88946629,13.06999969,35.21199417,33.56287003,6.854451656,45.01585388,29.79853439,16.49293709,39.36810303,33.74410248,10.28149223,37.35573959,7.898315907,17.2022171
20-03-18,22.42523956,27.40870094,23.96778297,21.90991974,10.33884621,25.11365128,25.73926353,28.66618729,36.54816437,41.1664772,24.5,10.53501129,6.987216949,19.70260811,24.91476822,39.21446609,56.78055573,12.48253536,7.762953281,19.32745171,21.90514183,20.32940865,11.57089806,25.14326286,12.97111797,32.83226776,24.86095047,15.06689548,7.048735142,20.82999992,33.19814301,36.83096313,10.70689774,30.61804962,9.438746452,17.19812775,25.16820145,17.43440628,29.48957825,2.620955944,5.53000021,11.74608803,21.38739014,21.46452904,19.63018417,21.44984055,14.88561821,13.09000015,34.93704224,33.84135818,6.987225533,44.49204254,29.65246391,16.22229958,38.99633026,33.49689102,10.62097454,37.81019211,7.648684978,17.06887054
21-03-18,22.61455917,27.67560005,24.11493683,22.09671593,10.40346527,25.34215164,25.86861038,29.2476902,37.154953,41.54845047,24.28000069,10.71059513,7.069420338,19.11958885,24.91476822,39.83854675,56.9377327,12.56631088,7.874250412,18.71668243,21.46703911,21.3836689,11.5623579,25.34414673,13.17968845,34.04660416,25.10088348,15.29663277,7.115231991,20.89999962,33.12466812,36.75491714,10.72301483,30.49628639,9.360980988,17.19812775,25.87281609,17.31699562,29.53546524,2.708320856,5.650000095,11.49616432,21.28784752,22.28034973,20.45583916,21.24341965,14.73556805,13.11999989,35.51444244,33.60778427,7.368949413,43.16674805,30.93789101,16.07902336,38.7590332,33.65853119,10.88286209,38.62820053,7.768508434,17.15780258
22-03-18,22.72815514,27.43840027,23.89420509,22.2990818,10.85578918,25.72291374,26.02518082,28.71161842,36.4866066,40.98417282,24.52000046,10.75449085,7.061194897,18.78521347,24.82333946,39.16789627,57.32085419,12.68359661,8.106118202,18.63812256,21.45844841,21.13502312,11.57089806,25.059021,13.50012589,33.70479584,25.67303467,14.70314503,6.868241787,20.5,32.96855545,37.9240036,10.68272018,30.39881897,9.341539383,17.25243759,26.14155769,17.95294762,30.37609482,2.777924776,5.699999809,11.7020216,21.84947014,22.15844345,20.14970016,20.59723091,14.75480652,13.06000042,35.34030533,33.50896454,7.21957922,43.0720787,31.64877129,16.1665802,38.7985878,33.2877121,10.75676823,38.1101265,7.838404655,17.19490051
23-03-18,22.64295959,26.6772995,23.3883667,22.96844482,10.68962955,26.03449249,26.20225525,28.30275154,36.23157501,40.3938446,23.87000084,10.58768654,7.028315067,18.27078629,24.29304314,39.09338379,57.17350388,12.38200378,7.957723141,18.48108673,21.28664589,21.09523773,11.60505486,24.90997505,13.51908588,32.52643204,25.29467773,14.4446907,6.744745731,21.25,32.46346283,37.6388588,10.71495438,30.54496956,9.166567802,17.1076088,25.77080727,17.9137764,29.59618378,2.76074028,5.699999809,11.51823807,21.71787262,22.23346519,20.17753029,20.44466019,14.48548889,13.06000042,34.83622742,33.30233765,7.111700535,43.68424606,32.32069397,16.62029648,38.49799728,32.92165375,10.62097454,37.81019211,7.828419685,17.05403709
26-03-18,22.71868896,25.76790047,23.59989929,22.63376427,10.76347828,26.28382301,26.35208511,28.39361,36.47780228,41.17515564,23.22999954,10.40332413,7.176279545,18.00499725,24.6313343,39.57773972,57.72362518,12.82601452,8.08757019,19.85101891,22.76416779,21.28421021,11.5538187,24.94885254,13.72765636,32.38250732,25.42387199,14.65528393,6.687747478,21.68000031,32.8307991,38.13311005,10.89206028,30.92249298,9.147127151,17.3157959,26.32698441,18.10943222,29.717453,2.91217351,5.900000095,11.76080418,21.50290871,22.42100906,20.43729019,20.3190136,14.67786026,13.22999954,35.49610901,33.77846527,7.111700535,43.85463333,33.3139801,16.71581841,39.30481339,32.98345566,10.68887234,38.17375183,7.978197575,16.7958622
27-03-18,22.56723022,24.32489967,23.53551865,22.61041451,10.74501705,25.73680878,26.03201294,27.71216202,35.57202148,39.79484177,23.20999908,10.56134892,7.036539555,17.83351707,24.00960732,38.73942566,57.5664444,12.89303493,8.226690292,19.34491158,21.87077904,21.34388542,11.44280624,25.00069618,13.65181255,31.39304543,25.00860214,14.46383572,6.535752773,21.39999962,32.42673111,38.03806305,10.77933502,30.55109406,8.894390106,17.46967697,25.95623398,17.95294762,29.03277779,2.816066504,5.630000114,11.75344658,21.73395157,21.86775017,19.88994598,19.86129761,14.43770504,13.06000042,32.43499374,33.77846527,6.970628262,42.91430664,32.16489029,16.93869209,39.6291275,33.06902695,10.48518181,37.13760757,8.147946358,16.49871826
28-03-18,22.54829979,24.31500053,24.00457382,22.75829697,10.65270615,25.98604584,26.20225525,28.11194611,35.45769882,39.0135231,22.15999985,10.64036083,6.814586639,17.81637383,23.69874382,38.00357056,57.95938873,12.80925846,7.976272583,18.41998291,20.87431145,21.28421021,11.24640083,25.04606056,13.62337112,30.76338387,24.54718781,14.31067753,6.5452528,20.87000084,32.81243134,37.04956436,10.90817738,30.83115768,8.651373863,18.08518791,26.05814171,17.74747276,28.92886734,2.824807882,5.829999924,11.67259026,21.66011238,21.59581375,19.66729736,20.18439293,14.153965,12.72999954,31.26187325,34.32647324,6.904241562,42.75653458,32.57389069,16.97849083,39.15452957,33.5159111,10.36878777,37.75566101,8.257784843,16.63990211
29-03-18,22.78495026,25.34289932,24.54720497,22.78164673,10.75424767,26.63689232,26.89678192,28.61167336,36.08207703,41.66998672,22.82999992,10.97396946,7.036539555,17.73920441,23.84503555,38.66490555,59.58029175,12.80925846,8.115393639,18.32396507,20.70250702,21.43340111,11.36595249,25.37654495,13.55700874,31.45601082,25.04551506,14.8371582,6.782743931,21.64999962,33.20732117,37.3156929,11.10140324,31.24530602,9.088804245,18.73690796,26.68399429,18.43231583,29.76950073,2.851310968,5.940000057,11.9445858,22.03873253,21.90526009,19.86211777,19.99592209,14.5368185,13.14999962,32.07755661,35.85369492,7.302564144,43.86095047,32.48624802,17.29688454,39.866436,33.71557236,10.59187603,38.36462402,8.137961388,16.7958622
02-04-18,22.5766983,24.64119911,24.36325836,22.369133,10.56039333,25.97224236,26.65031242,29.05688286,35.39613724,40.4459343,22.92000008,10.65791988,6.831027031,17.53343582,23.72617722,37.85453796,57.94957352,12.83439159,7.698030472,18.26286316,20.28158379,21.1847496,11.34033298,24.94237709,13.53235817,31.12318611,24.59332848,14.97117138,6.801743507,21.35000038,32.54611588,36.6313591,11.0369339,31.09599495,9.137405396,18.44725227,26.29377174,18.27583313,29.57015991,2.851599932,5.829999924,11.79023457,21.92321205,21.3238678,19.38898659,19.85232353,14.46491241,12.80000019,31.52765846,35.49434662,7.418739796,42.77917099,32.65179062,17.12177277,40.06417847,33.42082977,10.60157585,39.08264923,8.287739754,16.58041382
03-04-18,22.90801239,25.20459938,24.32647133,22.08115196,10.52346897,26.33468819,26.94804573,28.9660244,34.9300499,40.12472534,23.14999962,10.64914036,6.896790028,17.56772995,23.81760406,37.81727982,56.20096207,12.53280067,7.874250412,18.58574867,20.69391632,21.4831295,11.22932053,24.59892273,13.45841122,30.58347893,24.3441658,15.0573225,6.801743507,21.34000015,32.46346283,36.53630829,10.98061371,30.80362892,8.845788002,18.87268448,26.75833511,18.24647713,29.27549171,2.824807882,5.949999809,11.54031277,21.62805557,21.38013458,19.21272087,20.1125927,14.42021465,12.82999992,31.82094193,35.85369492,7.294264317,42.41883087,33.49900818,17.20933151,40.23029327,32.66018295,10.39788628,38.9644928,8.407562256,16.58041382
04-04-18,22.89854622,24.46319962,24.06895447,22.02666855,10.47731495,26.44139671,26.71567345,28.65710258,35.22025299,40.21154022,23.05999947,10.54378986,6.814586639,17.19048691,23.75360298,37.5378418,56.33849335,12.28147411,8.041195869,18.86498833,21.38972664,21.16485977,11.31471443,24.73500633,13.60441017,30.95228004,24.08577347,14.69357395,6.697247982,20.55999947,33.11548615,35.3862381,10.98867416,31.00463295,8.845788002,19.41578102,27.3157692,18.18777275,29.40552521,2.810242653,6.059999943,11.48153114,21.36168861,21.30511475,18.90657806,19.74462509,14.02375317,12.43999958,31.3901825,35.51231384,7.13659668,41.96366501,34.94998169,17.44812775,40.5704155,32.84558487,10.18449688,38.67364502,8.177902222,16.58785057
05-04-18,22.74708748,25.05629921,24.62078667,22.40804863,10.52346897,25.9460659,26.79813194,29.20225716,36.24916077,40.76713943,22.04999924,10.74571037,6.831027031,17.2162075,24.00046539,37.13731384,56.97703171,12.73386002,8.319437981,19.50194359,22.07694626,21.65221024,11.8161726,25.03309822,13.74661636,31.93275261,24.09500122,15.67952538,7.134231091,20.98999977,33.69404602,34.83495331,10.95644093,31.06557846,8.68053627,19.2528553,26.99061775,18.29536819,29.60476685,2.874021292,6.25,11.32717991,21.48683167,21.88650513,19.62090874,19.64590263,13.60397434,13.09000015,31.49099922,35.66503143,7.360651493,43.58834839,35.54400253,17.28892708,40.34103394,32.8503418,10.26209259,39.30987549,8.127976418,16.5210228
06-04-18,22.00873184,24.30509949,24.65756989,22.22125053,10.61578178,25.74791336,26.71567345,29.20225716,35.77427673,40.29835129,22.36000061,10.62280273,6.765264511,17.33623695,23.68045998,36.86719513,57.6646843,12.89303493,8.375085831,17.7131958,20.27299309,21.53285789,11.71866608,24.7609272,13.54184055,31.78883171,24.03040504,15.44021797,7.077232838,23.88999939,33.4372673,35.14860916,10.86789036,31.21788406,8.845788002,19.2075901,26.95344353,18.1681385,29.37082291,2.856837273,6.21999979,11.55502796,21.3071022,22.11156082,19.7415123,19.37665558,13.19585609,13.60000038,31.26187325,35.0158577,7.153193951,44.75787735,36.99497604,16.90685272,40.01672363,32.80279922,10.11660099,38.84634018,8.127976418,16.16448212
09-04-18,22.04659462,24.58189964,24.09654236,22.14341545,10.56039333,24.49829102,25.70400047,29.2567749,34.47275543,40.71505356,21.36000061,10.56134892,6.600866318,17.53343582,23.04044724,36.1406517,56.6724968,12.36525059,8.16176796,16.02037621,18.90714455,20.8764286,11.92254543,24.49523735,13.46220493,31.16816521,23.88275337,15.1339016,6.887240887,22.90999985,33.4372673,34.59733963,10.65057755,30.52348328,8.738859177,19.11707687,26.75833511,17.5615387,28.6861496,2.814035177,7.389999866,11.37124538,20.79053307,21.47390747,19.04573631,19.20613289,13.02094746,13.53999996,30.70280647,34.47465134,6.962330341,43.96133423,36.00169373,16.3178196,39.81896591,32.51756287,9.75771904,39.03720474,7.868360519,15.82271957
10-04-18,22.52936554,24.30509949,24.17012215,22.2990818,10.5696249,24.72689629,25.9213562,30.71053123,34.0594368,41.84361267,21.40999985,10.71937275,6.617307663,16.9589901,23.33302307,36.24311447,57.01632309,12.37362862,8.208141327,16.59631729,19.81770897,22.27880096,12.6635046,24.94885254,13.65181255,30.35860252,24.23342323,15.44979095,7.048735142,22.45000076,32.34732056,34.79693222,10.69883728,30.67569923,8.709698677,19.00845909,27.49234962,17.53228188,28.261549,2.763657331,8.699999809,11.27567482,21.29747772,22.31785965,19.85283852,19.242033,13.40963364,13.75,30.57449722,34.50170898,7.095104218,46.43690491,35.80693054,16.43721771,40.39639664,32.32740021,9.806214333,40.75502396,7.738552094,15.97134113
11-04-18,22.5766983,24.22599983,24.41844368,21.96440125,10.54193211,25.33643341,26.52835274,30.63784027,34.34085846,41.48768234,22.54000092,10.75449085,6.748823643,16.89039993,23.96389198,37.68687439,57.21280289,12.19769955,8.430734634,16.30834579,19.88643265,23.16398621,12.41520023,24.62484169,13.55700874,30.43056297,24.92554665,15.33492184,7.048735142,21.80999947,32.6890831,35.16762543,10.69078064,31.18133926,8.923552513,18.83647346,27.34366989,17.82571983,27.94952393,2.821024418,8.199999809,10.79790497,20.88352776,22.83361053,20.2239151,19.75359917,13.54567146,14.05000019,31.14272499,35.17821503,7.294264317,46.22377014,34.76495743,16.55661583,40.24611282,31.85199547,9.903209686,40.573246,7.87834549,16.05303955
12-04-18,22.04659462,25.84700012,24.73114586,21.79317093,10.74501705,24.81833649,26.04877472,30.75595856,34.25289917,41.78284454,22.70999908,11.14077377,6.905014038,16.71892357,24.05532265,37.66824341,57.64504242,12.30660725,8.80172348,16.82318306,20.10118866,22.89544678,12.4335928,24.78684807,13.53804684,30.51152039,25.19316483,15.74653339,7.314723969,22,33.3818512,35.15811539,10.859828,31.45544243,9.069361687,18.64638901,27.43654251,18.44213295,28.72953224,2.897905827,8.319999695,11.13603878,20.68781281,22.87111282,20.11259079,20.5254364,13.81775379,14.09000015,31.25270653,35.53902054,7.352353573,46.35698318,35.39793015,16.53273964,39.03588486,31.51922035,10.22329426,40.72776031,7.988183022,16.23874664
13-04-18,22.01819611,25.78770065,24.29888153,21.7464695,10.67116642,24.26969719,25.47918129,30.89224815,33.1008873,41.20120239,21.67000008,11.01786613,6.72416687,16.06731606,23.31473732,36.74610138,57.27173996,11.89610672,8.579130173,16.77080917,19.80912018,22.94517708,12.36921883,24.85164833,13.48116493,30.49353027,24.80557823,15.70824242,7.362222672,21.20000076,33.35413742,35.01554489,10.62639999,30.7244854,8.865227699,18.44725227,27.39937592,17.89423943,28.88549042,2.861207962,8.300000191,10.90819073,20.66538429,22.25222015,19.66729736,20.32798576,13.5553894,13.97000027,31.29853249,34.99781799,7.269370079,45.89075089,35.30055237,16.3178196,38.8364563,31.35757828,10.20389652,40.88227081,7.92827177,16.37984085
16-04-18,21.75314331,26.29179955,23.34238052,21.5596714,10.32038593,23.40102386,24.92469406,30.6651001,31.92247772,41.1664772,21.02000046,10.71937275,6.51866436,16.161623,22.42786407,35.7773819,56.43673325,11.72855663,8.588405609,16.16876984,18.95868683,22.57717896,12.4335928,24.29435158,13.23277855,30.11573219,24.18728256,15.66038132,7.229227543,20.52000046,33.22483063,34.35971832,10.43317795,30.27367592,8.719419479,18.62828636,26.94408035,17.79636383,28.76413345,2.800634623,8.199999809,10.80526257,20.3765831,21.46452904,19.12922859,20.15746689,13.50680256,13.85000038,30.50117683,33.90638733,7.070209503,45.22470093,35.89457321,16.3178196,38.75571442,30.54464149,9.728618622,40.48235321,7.868360519,16.45419502
17-04-18,21.87620544,27.1814003,23.60909653,21.61415482,10.3573103,23.8962574,25.23943329,31.61912537,32.68756104,41.43559265,21.04000092,10.71019936,6.658404827,16.31595421,23.0953064,36.59706879,57.02614594,11.83746433,8.736801147,16.12512207,18.55494308,22.87555313,12.91180801,24.59244347,13.35412788,30.9432869,24.27956772,16.08156395,7.438220024,22.03000069,33.5942955,35.3006897,10.62639999,30.77319717,8.768021584,19.09897232,26.97198296,18.08008003,28.89415932,2.856226206,8.130000114,10.75383854,20.66538429,21.85837364,19.50958824,20.09464264,13.70892048,13.93999958,30.84028435,34.14992905,7.211281776,44.59194946,36.89759827,16.58049393,39.83764648,29.71268272,9.932308197,41.74572372,7.848390102,16.52845573
18-04-18,22.10339165,27.82379913,24.14253044,22.10450172,10.40346527,24.56687927,26.08617973,32.70943832,33.43505859,41.71339417,23.04000092,10.58679008,6.773489952,16.31595421,23.07701874,36.02888107,57.95938873,11.82908726,8.755349159,16.36072159,19.06176949,22.67663383,12.55314636,24.72852707,13.50202084,31.92376137,24.59332848,16.5984745,7.761208057,22.73999977,33.4372673,35.18663406,10.83574009,31.35795021,8.94299221,19.24379921,27.58521843,18.35407448,29.1714859,2.817942142,8.079999924,10.73176479,21.0182991,22.57104492,20.2239151,19.91514587,13.47765255,14.14999962,31.16105652,35.29547882,7.659392834,44.29223251,36.37173843,16.5884552,39.8699379,30.26415443,10.72767067,43.15451813,7.978197575,16.48384094
19-04-18,22.24538231,29.39539909,23.96778297,21.79317093,10.44962025,24.71163368,26.04121971,32.91841125,33.45264816,41.72207642,24.17000008,10.61323261,6.937894821,16.11875725,23.16845131,35.39548492,57.40926743,11.54425049,8.829547882,16.44792175,19.2421627,22.64679909,12.64511204,24.41747665,13.22519302,32.18295288,25.18393707,16.43573952,7.694711208,21.20999908,33.16016769,34.89198303,10.66669273,31.06557846,8.845788002,19.08086777,27.61312294,18.39314651,28.96347046,2.779073954,7.96999979,10.76111698,20.9220314,22.85236359,20.59499931,20.02284241,13.45627499,14.05000019,31.51849174,35.44881821,7.692586899,45.12479782,36.3522644,16.44517708,39.81343079,29.76022339,11.10595036,43.47263718,8.108005524,16.66954613
20-04-18,22.17912102,31.03619957,23.63669014,21.38844109,10.32038593,24.42204094,25.67405128,32.52771759,33.08330154,40.88867569,25.37000084,10.49863911,6.921454906,16.24736595,22.97644424,35.44205856,56.75108337,11.39345551,9.042866707,15.76732159,18.42609215,23.37284851,12.46118164,24.35267448,13.08488274,32.06493378,25.19316483,16.22514915,7.675710678,20.54999924,31.03569794,34.62067413,10.57813931,30.99860382,8.913832664,19.09897232,27.20426178,18.62797165,28.77657127,2.853578568,8.159999847,10.98168755,20.8033371,22.90862846,20.74342918,19.92411995,13.25804424,14.28999996,31.42684174,35.0519371,7.543216705,44.95827866,36.64440536,16.82725143,39.48238373,30.11677933,10.9119606,43.29085541,8.58729744,17.01874924
23-04-18,22.19805336,31.61940002,23.67347908,21.63750458,10.26499748,24.48302841,25.66658401,32.57315063,32.48529816,41.09702682,25.32999992,10.68375397,6.905014038,16.03302383,23.12273216,35.20919037,56.77073288,11.22590351,8.92229557,15.69757652,18.34018707,23.57176781,12.41520023,24.17122459,13.08298683,32.27373505,24.63946915,16.01455879,7.590214252,21.04000092,29.29917526,34.28172302,10.6183424,31.05342293,8.94299221,18.83647346,26.94408035,19.25411034,29.05501556,2.940737486,8.180000305,11.01563072,20.9316597,22.83361053,20.85475349,19.82539749,13.11811924,14.35999966,31.84843445,35.36763382,7.576409817,46.15050888,37.24816895,16.69193459,39.51468277,29.95038605,10.65977287,43.17269516,8.297725677,16.95182419
24-04-18,22.06552696,30.44309998,23.35766792,21.41179085,9.988064766,24.30773735,25.71154594,33.30002213,32.16871262,40.80186462,25.85000038,10.50745392,6.75704813,16.5474472,23.2690258,36.83924484,57.06544113,11.3599453,8.74607563,15.4881649,18.33159828,23.40418053,12.30484295,24.28801727,12.96922207,31.78350449,24.40876389,16.04327393,7.561715603,20.5,29.55780792,33.74909973,10.59416771,30.90110588,8.865227699,18.2300148,26.7118969,19.25411034,28.71568871,2.977250099,8.079999924,11.09107399,20.82258606,22.75858688,20.78053665,20.84852791,13.234725,14.18000031,31.83010292,35.42175674,7.576409817,45.4911232,36.71257401,16.70785522,39.76498032,28.83319092,10.42698479,43.90890503,8.627238274,16.87012482
25-04-18,21.93300056,30.18619919,23.13609123,21.41957092,10.09883785,24.68117523,26.02628899,32.67309189,32.59082794,39.26528549,25.81999969,10.26063442,6.715951443,16.46170807,23.1318779,36.65295792,56.12237167,11.29292393,8.857372284,15.74986267,18.92432594,23.04503632,12.20368195,24.35455704,13.06781864,32.60055923,24.59332848,16.05285072,7.50471735,19.14999962,30.28751373,33.89435959,10.65863419,30.71837234,8.719419479,18.28432274,27.59449005,19.02909851,27.87164307,2.986964941,7.869999886,10.90242958,20.77763176,22.03654099,20.15897369,21.97935677,13.29691315,13.76000023,32.21503448,34.33935928,7.584708214,46.06392288,38.17328644,16.84317207,39.55505753,29.00908661,10.56277847,43.58169937,8.487444878,16.51358223
26-04-18,22.06552696,29.90940094,23.69926071,21.69198608,10.29269218,24.72689629,26.02628899,33.37271118,32.84585953,39.45627213,25.96999931,10.42811871,6.847466946,16.63318634,24.30218506,37.55646896,56.48584747,11.30967999,8.903745651,16.11639404,18.97586441,23.12484741,12.65430927,25.08652496,13.34464741,30.73040771,25.09165573,16.29215431,7.656711578,19.28000069,29.07749176,34.57224655,11.00479031,31.43105888,8.962434769,18.78216553,27.41800499,19.22475243,28.08050156,3.07706356,8,11.06841755,21.53178787,22.92738152,20.99390793,21.74600983,13.60591793,14.11999989,32.60913086,34.29425049,7.651094437,46.22377014,38.95233536,16.65213394,39.91031265,29.2658062,10.72598648,44.26337433,8.06806469,17.30546951
27-04-18,21.94246674,29.53380013,23.84697723,21.80873871,10.17268753,24.78779793,26.31099701,33.12739182,32.84585953,39.92506027,25.71999931,10.56915951,6.946111202,16.24736595,24.6313343,37.5378418,56.69214249,11.51911736,9.052142143,16.79699707,20.04105568,22.52627563,12.93020153,25.04659653,13.48116493,29.15984535,24.51027107,15.96669579,7.561715603,19.5,29.22528076,34.80466843,11.02090549,31.37011719,8.699976921,19.18949127,26.10792542,19.40087509,28.58512688,3.100629568,7.980000019,11.31739616,21.4996357,22.99302101,21.06812668,21.81781006,13.50680256,14.35999966,32.71910858,34.47465134,7.385546684,47.2894516,39.38505554,16.95461082,40.12831879,29.46547508,10.44346809,43.94525909,8.300000191,17.3151226
30-04-18,22.0844593,28.56520081,23.35766792,21.38844109,10.08037567,24.30773735,25.9063282,33.4899826,32.27424622,39.62989807,24.79999924,10.54271507,6.954335213,16.46170807,24.49419022,37.05348206,57.04986572,11.64478111,9.22836113,16.63996124,19.58577347,22.08732224,12.77386093,24.61407089,13.70284271,28.96012115,24.09500122,15.93797874,7.428719521,19.42000008,29.09596443,34.57224655,10.95644093,31.07169533,8.50556469,19.21664429,25.91280937,19.51828575,28.37636757,3.142145395,7.920000076,11.31739616,21.34560966,23.09617043,21.30932808,22.18295288,13.36687756,14.85000038,33.18134689,34.37542725,7.285966396,47.95549774,40.17765427,16.94665337,39.67615891,28.73810959,10.61882496,44.23610687,8.109999657,17.17027092
02-05-18,21.45969391,27.44829941,22.72064018,21.38844109,9.83113575,23.91911888,25.23943329,33.35813141,31.67625046,39.56264877,24.60000038,10.45456505,6.771143913,16.44456482,23.77189064,36.99759674,55.60369873,11.26779175,9.211782455,17.38157845,20.01528549,21.98756218,12.48877048,24.52091408,13.67395496,28.15214157,23.79046822,15.54551315,7.343223572,18.29999924,28.63412285,33.89435959,10.30441952,29.6733284,8.463321686,19.09897232,25.06729317,18.70631218,27.96735764,3.018172741,7.800000191,11.2268486,20.63323212,23.03990364,20.96607971,21.69100761,12.82660389,14.78999996,32.55849075,33.28400803,7.393845081,48.62820435,41.53778076,16.89889145,39.70846176,28.58122444,10.55063057,44.27246475,8.100000381,17.39238358
